SOLUTION
7 n035w8

ASSIGNMENTS = 169
HN_0 Tue Night HeadNurse
HN_0 Wed Night HeadNurse
HN_0 Thu Night HeadNurse
HN_0 Fri Night HeadNurse
HN_0 Sun Early Nurse
HN_1 Mon Early Nurse
HN_1 Tue Late HeadNurse
HN_1 Fri Day HeadNurse
HN_1 Sat Late HeadNurse
HN_1 Sun Late Nurse
HN_2 Mon Late HeadNurse
HN_2 Tue Late Nurse
HN_2 Wed Late Caretaker
HN_2 Sat Early Nurse
HN_2 Sun Early Nurse
HN_3 Mon Early Nurse
HN_3 Tue Early HeadNurse
HN_3 Wed Late HeadNurse
HN_3 Fri Early Nurse
HN_3 Sat Early HeadNurse
HN_4 Mon Night Caretaker
HN_4 Wed Day Caretaker
HN_4 Thu Day Caretaker
HN_4 Fri Early Caretaker
HN_4 Sat Day Caretaker
HN_4 Sun Night HeadNurse
HN_5 Tue Day HeadNurse
HN_5 Thu Day HeadNurse
HN_5 Fri Early HeadNurse
HN_5 Sat Day Nurse
HN_5 Sun Late Nurse
NU_6 Mon Night Nurse
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Fri Day Nurse
NU_6 Sat Day Caretaker
NU_6 Sun Early Caretaker
NU_7 Wed Late Caretaker
NU_7 Thu Late Nurse
NU_7 Fri Late Nurse
NU_7 Sun Night Caretaker
NU_8 Tue Early Nurse
NU_8 Wed Day Nurse
NU_8 Thu Day Caretaker
NU_8 Sun Day Caretaker
NU_9 Mon Late Nurse
NU_9 Tue Night Nurse
NU_9 Thu Early Nurse
NU_9 Sat Early Caretaker
NU_9 Sun Early Caretaker
NU_10 Tue Early Nurse
NU_10 Wed Late Nurse
NU_10 Thu Late Nurse
NU_10 Fri Late Caretaker
NU_10 Sun Late Caretaker
NU_11 Tue Early Caretaker
NU_11 Wed Early Nurse
NU_11 Thu Night Nurse
NU_11 Sat Early Nurse
NU_11 Sun Day Nurse
NU_12 Mon Day Nurse
NU_12 Tue Day Nurse
NU_12 Wed Late Caretaker
NU_12 Thu Late Caretaker
NU_12 Fri Night Nurse
NU_12 Sun Late Nurse
NU_13 Mon Late Caretaker
NU_13 Thu Late Caretaker
NU_13 Sat Night Nurse
NU_13 Sun Night Caretaker
NU_14 Mon Late Nurse
NU_14 Tue Late Nurse
NU_14 Wed Late Nurse
NU_14 Thu Night Caretaker
NU_15 Mon Day Nurse
NU_15 Tue Late Caretaker
NU_15 Wed Late Nurse
NU_15 Fri Early Nurse
NU_15 Sat Late Nurse
NU_15 Sun Late Nurse
NU_16 Mon Night Nurse
NU_16 Thu Day Nurse
NU_16 Fri Late Caretaker
NU_16 Sun Night Nurse
CT_17 Mon Early Caretaker
CT_17 Tue Day Caretaker
CT_17 Wed Early Caretaker
CT_17 Thu Early Caretaker
CT_17 Fri Day Caretaker
CT_17 Sat Day Caretaker
CT_17 Sun Night Caretaker
CT_18 Mon Day Caretaker
CT_18 Tue Late Caretaker
CT_18 Fri Night Caretaker
CT_18 Sun Late Caretaker
CT_19 Wed Day Caretaker
CT_19 Fri Night Caretaker
CT_19 Sun Night Caretaker
CT_20 Wed Day Caretaker
CT_20 Thu Night Caretaker
CT_20 Fri Night Caretaker
CT_20 Sun Late Caretaker
CT_21 Tue Night Caretaker
CT_21 Wed Night Caretaker
CT_21 Thu Night Caretaker
CT_21 Sun Night Caretaker
CT_22 Mon Night Caretaker
CT_22 Wed Late Caretaker
CT_22 Fri Late Caretaker
CT_22 Sat Late Caretaker
CT_22 Sun Night Caretaker
CT_23 Tue Day Caretaker
CT_23 Wed Day Caretaker
CT_23 Thu Day Caretaker
CT_23 Fri Early Caretaker
CT_23 Sat Early Caretaker
CT_24 Tue Day Caretaker
CT_24 Wed Day Caretaker
CT_24 Fri Day Caretaker
CT_24 Sat Late Caretaker
CT_24 Sun Late Caretaker
CT_25 Mon Late Caretaker
CT_25 Tue Late Caretaker
CT_25 Thu Night Caretaker
CT_25 Fri Night Caretaker
CT_26 Mon Night Caretaker
CT_26 Thu Early Caretaker
CT_26 Fri Day Caretaker
CT_26 Sat Night Caretaker
CT_27 Tue Early Caretaker
CT_27 Wed Night Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_27 Sun Night Caretaker
CT_28 Mon Night Caretaker
CT_28 Tue Night Caretaker
CT_28 Wed Night Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
TR_29 Mon Early Trainee
TR_29 Tue Early Trainee
TR_29 Wed Early Trainee
TR_29 Thu Early Trainee
TR_29 Fri Early Trainee
TR_29 Sun Late Trainee
TR_30 Mon Late Trainee
TR_30 Tue Night Trainee
TR_30 Wed Night Trainee
TR_30 Sun Early Trainee
TR_31 Mon Night Trainee
TR_31 Wed Late Trainee
TR_31 Fri Early Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Mon Day Trainee
TR_32 Tue Late Trainee
TR_32 Thu Day Trainee
TR_32 Fri Night Trainee
TR_32 Sat Night Trainee
TR_33 Mon Day Trainee
TR_33 Tue Day Trainee
TR_33 Wed Day Trainee
TR_33 Sat Early Trainee
TR_34 Mon Early Trainee
TR_34 Tue Day Trainee
TR_34 Wed Late Trainee
TR_34 Thu Night Trainee
TR_34 Sat Day Trainee
TR_34 Sun Day Trainee

