SOLUTION
5 n110w8

ASSIGNMENTS = 394
HN_0 Mon Night Nurse
HN_0 Tue Night Nurse
HN_0 Wed Night HeadNurse
HN_0 Sat Night Nurse
HN_0 Sun Night Nurse
HN_1 Wed Early HeadNurse
HN_1 Thu Early Nurse
HN_1 Fri Early Nurse
HN_2 Mon Night Nurse
HN_2 Tue Night Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night HeadNurse
HN_3 Mon Late HeadNurse
HN_3 Tue Late Nurse
HN_3 Wed Late Nurse
HN_3 Thu Late HeadNurse
HN_3 Fri Late HeadNurse
HN_4 Mon Late Nurse
HN_4 Thu Early HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Late Nurse
HN_4 Sun Late HeadNurse
HN_5 Mon Day HeadNurse
HN_5 Tue Day HeadNurse
HN_5 Wed Day Nurse
HN_6 Wed Early HeadNurse
HN_6 Thu Early HeadNurse
HN_7 Wed Early Nurse
HN_7 Thu Early HeadNurse
HN_8 Sat Late HeadNurse
HN_8 Sun Late Nurse
HN_9 Mon Night Nurse
HN_10 Mon Late Nurse
HN_10 Tue Late HeadNurse
HN_10 Wed Late HeadNurse
HN_10 Fri Night HeadNurse
HN_10 Sat Night Nurse
HN_10 Sun Night HeadNurse
HN_11 Mon Night HeadNurse
HN_11 Tue Night HeadNurse
HN_11 Fri Early HeadNurse
HN_11 Sat Early HeadNurse
HN_11 Sun Late HeadNurse
HN_12 Mon Early HeadNurse
HN_12 Fri Late HeadNurse
HN_12 Sat Late Nurse
HN_12 Sun Late Nurse
HN_13 Mon Late HeadNurse
HN_13 Tue Late Nurse
HN_13 Wed Late Nurse
HN_13 Sat Early HeadNurse
HN_13 Sun Early HeadNurse
HN_14 Tue Early HeadNurse
HN_14 Wed Early HeadNurse
HN_15 Thu Night Nurse
HN_15 Fri Night HeadNurse
HN_16 Mon Night Nurse
HN_16 Tue Night HeadNurse
HN_16 Fri Day Nurse
HN_16 Sat Day Nurse
HN_16 Sun Day Nurse
HN_17 Tue Day Nurse
HN_17 Wed Day HeadNurse
HN_17 Thu Late Nurse
HN_17 Fri Late Nurse
HN_18 Thu Day HeadNurse
HN_18 Fri Day HeadNurse
HN_19 Tue Day Nurse
HN_19 Wed Day Nurse
HN_19 Thu Day HeadNurse
HN_19 Fri Day HeadNurse
NU_20 Mon Day Caretaker
NU_20 Tue Day Caretaker
NU_21 Mon Day Caretaker
NU_21 Tue Night Nurse
NU_21 Wed Night Nurse
NU_21 Thu Night Nurse
NU_21 Fri Night Caretaker
NU_22 Wed Early Nurse
NU_22 Thu Early Caretaker
NU_22 Fri Early Caretaker
NU_23 Fri Night Nurse
NU_23 Sat Night Caretaker
NU_23 Sun Night Nurse
NU_24 Thu Late Nurse
NU_24 Fri Late Nurse
NU_25 Mon Day Nurse
NU_25 Thu Day Caretaker
NU_25 Fri Day Nurse
NU_25 Sat Late Caretaker
NU_25 Sun Late Caretaker
NU_26 Mon Early Caretaker
NU_26 Tue Early Nurse
NU_26 Wed Day Nurse
NU_26 Thu Day Caretaker
NU_27 Mon Early Nurse
NU_27 Tue Early Nurse
NU_27 Wed Early Nurse
NU_27 Thu Day Nurse
NU_27 Fri Day Caretaker
NU_28 Mon Early Nurse
NU_28 Sat Day Nurse
NU_28 Sun Day Nurse
NU_29 Mon Early Nurse
NU_29 Thu Early Caretaker
NU_29 Fri Early Caretaker
NU_29 Sat Early Nurse
NU_29 Sun Early Nurse
NU_30 Wed Night Caretaker
NU_30 Thu Night Nurse
NU_30 Fri Night Nurse
NU_31 Thu Day Nurse
NU_31 Fri Day Nurse
NU_32 Thu Early Caretaker
NU_32 Fri Early Nurse
NU_33 Mon Day Caretaker
NU_33 Tue Day Caretaker
