SOLUTION
2 n035w4

ASSIGNMENTS = 140
HN_0 Tue Early HeadNurse
HN_0 Wed Night Caretaker
HN_0 Thu Night Caretaker
HN_0 Fri Night Nurse
HN_1 Mon Late Caretaker
HN_1 Tue Late Caretaker
HN_1 Wed Late HeadNurse
HN_1 Sat Night Nurse
HN_1 Sun Night Caretaker
HN_2 Mon Late HeadNurse
HN_2 Tue Night Caretaker
HN_2 Wed Night Caretaker
HN_2 Thu Night Caretaker
HN_2 Fri Night Nurse
HN_3 Wed Early Caretaker
HN_3 Thu Early HeadNurse
HN_3 Fri Late Caretaker
HN_4 Mon Day Caretaker
HN_4 Tue Early Nurse
HN_4 Wed Early HeadNurse
HN_5 Mon Night Caretaker
HN_5 Tue Night Caretaker
HN_5 Wed Night HeadNurse
HN_5 Thu Night Nurse
NU_6 Mon Early Nurse
NU_6 Tue Late Nurse
NU_6 Fri Late Nurse
NU_6 Sat Late Nurse
NU_6 Sun Night Nurse
NU_7 Tue Late Caretaker
NU_7 Wed Late Nurse
NU_7 Thu Late Nurse
NU_7 Sat Day Caretaker
NU_7 Sun Early Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Nurse
NU_8 Wed Night Nurse
NU_8 Thu Night Nurse
NU_8 Fri Night Caretaker
NU_9 Mon Day Caretaker
NU_9 Tue Day Nurse
NU_9 Wed Day Caretaker
NU_9 Thu Late Nurse
NU_9 Fri Late Caretaker
NU_10 Wed Day Caretaker
NU_10 Thu Night Caretaker
NU_10 Fri Night Caretaker
NU_11 Mon Late Nurse
NU_11 Thu Early Nurse
NU_11 Fri Day Caretaker
NU_11 Sat Day Nurse
NU_12 Thu Late Caretaker
NU_12 Fri Late Caretaker
NU_13 Mon Day Nurse
NU_13 Sat Day Nurse
NU_13 Sun Day Nurse
NU_14 Wed Day Nurse
NU_14 Thu Day Nurse
NU_14 Fri Day Nurse
NU_15 Mon Day Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Nurse
NU_15 Fri Early Nurse
NU_15 Sat Early Nurse
NU_15 Sun Early Nurse
NU_16 Wed Day Caretaker
NU_16 Thu Day Caretaker
NU_16 Fri Day Nurse
NU_16 Sat Late Caretaker
NU_16 Sun Late Nurse
CT_17 Mon Late Caretaker
CT_17 Tue Late Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Early Caretaker
CT_19 Mon Early Caretaker
CT_19 Tue Early Caretaker
CT_19 Wed Early Caretaker
CT_20 Wed Late Caretaker
CT_20 Thu Late Caretaker
CT_20 Fri Late Caretaker
CT_21 Wed Early Caretaker
CT_21 Thu Early Caretaker
CT_21 Fri Early Caretaker
CT_22 Mon Day Caretaker
CT_22 Tue Day Caretaker
CT_22 Wed Day Caretaker
CT_22 Thu Day Caretaker
CT_23 Mon Early Caretaker
CT_23 Tue Early Caretaker
CT_23 Wed Early Caretaker
CT_23 Sun Late Caretaker
CT_24 Mon Night Caretaker
CT_24 Wed Night Caretaker
CT_24 Thu Night Caretaker
CT_24 Fri Night Caretaker
CT_25 Mon Early Caretaker
CT_25 Thu Day Caretaker
CT_25 Fri Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Late Caretaker
CT_26 Tue Day Caretaker
CT_26 Wed Day Caretaker
CT_26 Thu Day Caretaker
CT_26 Fri Day Caretaker
CT_27 Tue Late Caretaker
CT_27 Wed Late Caretaker
CT_27 Thu Late Caretaker
CT_27 Fri Late Caretaker
CT_28 Mon Late Caretaker
CT_28 Tue Late Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Early Caretaker
TR_29 Mon Day Trainee
TR_29 Tue Day Trainee
TR_29 Wed Early Trainee
TR_29 Sun Late Trainee
TR_30 Mon Night Trainee
TR_30 Tue Night Trainee
TR_30 Fri Night Trainee
TR_30 Sat Night Trainee
TR_30 Sun Night Trainee
TR_31 Tue Day Trainee
TR_31 Wed Day Trainee
TR_31 Thu Day Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Mon Early Trainee
TR_32 Tue Early Trainee
TR_32 Fri Day Trainee
TR_32 Sat Day Trainee
TR_32 Sun Day Trainee
TR_33 Tue Late Trainee
TR_33 Wed Late Trainee
TR_33 Thu Late Trainee
TR_34 Wed Early Trainee
TR_34 Thu Early Trainee
TR_34 Sun Early Trainee

