SOLUTION
2 n110w8

ASSIGNMENTS = 385
HN_0 Mon Late HeadNurse
HN_0 Thu Early Nurse
HN_0 Fri Early Nurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day HeadNurse
HN_1 Mon Day Nurse
HN_1 Tue Day Nurse
HN_1 Wed Day HeadNurse
HN_1 Fri Night Nurse
HN_1 Sat Night Nurse
HN_1 Sun Night Nurse
HN_2 Mon Late Nurse
HN_2 Sat Night HeadNurse
HN_2 Sun Night HeadNurse
HN_3 Wed Late HeadNurse
HN_3 Thu Late Nurse
HN_3 Fri Late Nurse
HN_4 Mon Late HeadNurse
HN_4 Tue Night HeadNurse
HN_4 Wed Night Nurse
HN_4 Thu Night Nurse
HN_4 Fri Night HeadNurse
HN_5 Mon Early Nurse
HN_5 Fri Early Nurse
HN_5 Sat Early HeadNurse
HN_5 Sun Early Nurse
HN_6 Thu Night HeadNurse
HN_6 Fri Night HeadNurse
HN_7 Thu Day Nurse
HN_7 Fri Day Nurse
HN_8 Wed Late Nurse
HN_8 Thu Late HeadNurse
HN_9 Tue Late Nurse
HN_9 Wed Late HeadNurse
HN_10 Mon Day Nurse
HN_10 Tue Day HeadNurse
HN_10 Wed Day Nurse
HN_10 Thu Day Nurse
HN_10 Fri Day HeadNurse
HN_11 Tue Early HeadNurse
HN_11 Wed Early Nurse
HN_11 Thu Early HeadNurse
HN_12 Mon Night HeadNurse
HN_12 Tue Night Nurse
HN_12 Wed Night Nurse
HN_12 Thu Night Nurse
HN_13 Mon Early HeadNurse
HN_13 Tue Early Nurse
HN_13 Wed Early HeadNurse
HN_14 Wed Early HeadNurse
HN_14 Thu Early Nurse
HN_14 Fri Late Nurse
HN_14 Sat Late HeadNurse
HN_14 Sun Late HeadNurse
HN_15 Mon Late Nurse
HN_15 Tue Late HeadNurse
HN_16 Mon Night HeadNurse
HN_16 Tue Night HeadNurse
HN_16 Wed Night HeadNurse
HN_16 Thu Night HeadNurse
HN_17 Mon Day HeadNurse
HN_17 Tue Day HeadNurse
HN_17 Wed Early Nurse
HN_17 Thu Early HeadNurse
HN_17 Fri Early HeadNurse
HN_18 Tue Day Nurse
HN_18 Wed Day HeadNurse
HN_19 Wed Day Nurse
HN_19 Thu Day Nurse
HN_19 Fri Day HeadNurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_21 Mon Early Nurse
NU_21 Tue Early Nurse
NU_21 Fri Night Caretaker
NU_21 Sat Night Nurse
NU_21 Sun Night Nurse
NU_22 Mon Late Nurse
NU_22 Tue Late Caretaker
NU_22 Wed Late Nurse
NU_23 Sat Late Nurse
NU_23 Sun Late Nurse
NU_24 Mon Day Caretaker
NU_24 Tue Day Caretaker
NU_24 Sat Early Caretaker
NU_24 Sun Early Nurse
NU_25 Mon Night Nurse
NU_25 Tue Night Caretaker
NU_25 Wed Night Nurse
NU_25 Thu Night Caretaker
NU_25 Fri Night Nurse
NU_26 Sat Night Caretaker
NU_26 Sun Night Nurse
NU_27 Wed Early Caretaker
NU_27 Thu Early Caretaker
NU_27 Fri Early Nurse
NU_28 Mon Night Nurse
NU_28 Tue Night Nurse
NU_28 Wed Night Nurse
NU_28 Thu Night Nurse
NU_29 Mon Night Caretaker
NU_29 Tue Night Nurse
NU_29 Wed Night Caretaker
NU_29 Thu Night Caretaker
NU_29 Fri Night Caretaker
NU_30 Mon Night Nurse
NU_30 Tue Night Caretaker
NU_30 Wed Night Caretaker
NU_30 Sat Day Nurse
NU_30 Sun Day Nurse
NU_31 Thu Day Caretaker
NU_31 Fri Day Caretaker
NU_32 Thu Day Caretaker
NU_32 Fri Day Nurse
NU_33 Mon Late Caretaker
NU_33 Fri Day Nurse
NU_33 Sat Day Caretaker
NU_33 Sun Day Nurse
NU_34 Mon Day Nurse
NU_34 Fri Night Caretaker
NU_34 Sat Night Caretaker
NU_34 Sun Night Caretaker
NU_35 Thu Day Caretaker
NU_35 Fri Day Caretaker
NU_36 Thu Day Caretaker
NU_36 Fri Day Caretaker
NU_36 Sat Late Nurse
NU_36 Sun Late Nurse
NU_37 Mon Day Caretaker
NU_37 Tue Day Nurse
NU_37 Wed Day Caretaker
NU_37 Thu Early Caretaker
NU_37 Fri Early Caretaker
NU_38 Fri Early Caretaker
NU_38 Sat Early Nurse
NU_38 Sun Early Caretaker
NU_39 Mon Day Caretaker
NU_39 Tue Day Caretaker
NU_39 Wed Day Caretaker
CT_40 Wed Late Caretaker
CT_40 Thu Late Caretaker
CT_40 Fri Late Caretaker
CT_41 Mon Early Caretaker
CT_41 Tue Early Caretaker
CT_42 Sat Early Caretaker
CT_42 Sun Early Caretaker
CT_43 Sat Night Caretaker
CT_43 Sun Night Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_44 Wed Day Caretaker
CT_45 Mon Night Caretaker
