SOLUTION
2 n035w4

ASSIGNMENTS = 142
HN_0 Tue Late Nurse
HN_0 Wed Late Caretaker
HN_0 Thu Late Caretaker
HN_0 Fri Late Caretaker
HN_1 Mon Night Caretaker
HN_1 Tue Night Caretaker
HN_2 Mon Late Nurse
HN_2 Tue Late Nurse
HN_2 Wed Night HeadNurse
HN_2 Sat Early Caretaker
HN_2 Sun Early Nurse
HN_3 Mon Night HeadNurse
HN_3 Thu Day HeadNurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night Nurse
HN_4 Mon Night HeadNurse
HN_4 Tue Night Caretaker
HN_4 Wed Night Caretaker
HN_5 Tue Late HeadNurse
HN_5 Wed Late Caretaker
HN_5 Thu Late Nurse
HN_5 Fri Late Caretaker
HN_5 Sat Late HeadNurse
NU_6 Mon Night Nurse
NU_6 Tue Night Nurse
NU_6 Wed Night Nurse
NU_6 Thu Night Nurse
NU_7 Mon Day Nurse
NU_7 Tue Day Nurse
NU_7 Thu Early Nurse
NU_7 Fri Early Nurse
NU_7 Sat Late Nurse
NU_7 Sun Late Nurse
NU_8 Mon Late Caretaker
NU_8 Thu Early Caretaker
NU_8 Fri Early Nurse
NU_8 Sat Early Nurse
NU_8 Sun Early Caretaker
NU_9 Wed Late Nurse
NU_9 Thu Late Caretaker
NU_9 Fri Late Caretaker
NU_10 Thu Day Caretaker
NU_10 Fri Night Nurse
NU_10 Sat Night Nurse
NU_10 Sun Night Nurse
NU_11 Mon Early Nurse
NU_11 Tue Early Nurse
NU_11 Wed Day Nurse
NU_11 Thu Day Caretaker
NU_11 Fri Day Nurse
NU_12 Thu Day Caretaker
NU_12 Fri Day Caretaker
NU_12 Sat Day Nurse
NU_13 Mon Early Nurse
NU_13 Tue Early Nurse
NU_13 Wed Early Nurse
NU_14 Mon Night Caretaker
NU_14 Tue Night Nurse
NU_14 Wed Night Nurse
NU_14 Fri Late Nurse
NU_14 Sat Late Nurse
NU_14 Sun Late Caretaker
NU_15 Mon Early Caretaker
NU_15 Tue Early Caretaker
NU_15 Wed Early Caretaker
NU_15 Sat Day Caretaker
NU_15 Sun Day Nurse
NU_16 Tue Late Caretaker
NU_16 Thu Day Nurse
NU_16 Fri Late Caretaker
CT_17 Mon Early Caretaker
CT_17 Tue Early Caretaker
CT_17 Wed Late Caretaker
CT_17 Thu Late Caretaker
CT_18 Wed Early Caretaker
CT_18 Thu Early Caretaker
CT_18 Fri Early Caretaker
CT_19 Mon Late Caretaker
CT_20 Mon Night Caretaker
CT_20 Tue Night Caretaker
CT_20 Wed Night Caretaker
CT_20 Thu Night Caretaker
CT_20 Sat Late Caretaker
CT_20 Sun Late Caretaker
CT_21 Mon Day Caretaker
CT_21 Tue Day Caretaker
CT_21 Wed Day Caretaker
CT_21 Thu Day Caretaker
CT_21 Fri Day Caretaker
CT_22 Wed Early Caretaker
CT_22 Thu Early Caretaker
CT_22 Fri Early Caretaker
CT_23 Tue Late Caretaker
CT_23 Wed Night Caretaker
CT_23 Thu Night Caretaker
CT_23 Fri Night Caretaker
CT_23 Sat Night Caretaker
CT_24 Mon Late Caretaker
CT_24 Tue Late Caretaker
CT_24 Wed Late Caretaker
CT_25 Mon Day Caretaker
CT_25 Tue Day Caretaker
CT_25 Wed Day Caretaker
CT_25 Sat Day Caretaker
CT_25 Sun Early Caretaker
CT_26 Mon Early Caretaker
CT_26 Tue Early Caretaker
CT_27 Mon Day Caretaker
CT_27 Tue Day Caretaker
CT_27 Wed Day Caretaker
CT_27 Thu Night Caretaker
CT_27 Fri Night Caretaker
CT_28 Sat Early Caretaker
CT_28 Sun Day Caretaker
TR_29 Tue Late Trainee
TR_29 Wed Late Trainee
TR_29 Sat Late Trainee
TR_29 Sun Late Trainee
TR_30 Mon Night Trainee
TR_30 Thu Early Trainee
TR_30 Fri Early Trainee
TR_30 Sat Early Trainee
TR_30 Sun Day Trainee
TR_31 Mon Late Trainee
TR_31 Tue Late Trainee
TR_31 Wed Late Trainee
TR_31 Sat Day Trainee
TR_31 Sun Day Trainee
TR_32 Mon Early Trainee
TR_32 Tue Night Trainee
TR_32 Wed Night Trainee
TR_32 Thu Night Trainee
TR_32 Fri Night Trainee
TR_32 Sat Night Trainee
TR_33 Mon Early Trainee
TR_33 Tue Early Trainee
TR_33 Wed Early Trainee
TR_34 Mon Day Trainee
TR_34 Wed Day Trainee
TR_34 Thu Early Trainee
TR_34 Fri Late Trainee

