SOLUTION
1 n070w4

ASSIGNMENTS = 315
HN_0 Mon Late HeadNurse
HN_0 Fri Late HeadNurse
HN_0 Sat Late HeadNurse
HN_0 Sun Late HeadNurse
HN_1 Tue Early HeadNurse
HN_1 Wed Late HeadNurse
HN_1 Thu Late Nurse
HN_1 Fri Late Nurse
HN_2 Mon Day HeadNurse
HN_2 Tue Night Nurse
HN_2 Wed Night Nurse
HN_2 Thu Night HeadNurse
HN_2 Fri Night HeadNurse
HN_3 Wed Day HeadNurse
HN_3 Thu Day Nurse
HN_3 Fri Night HeadNurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early HeadNurse
HN_4 Wed Early HeadNurse
HN_4 Sat Early Nurse
HN_4 Sun Early HeadNurse
HN_5 Mon Night Nurse
HN_5 Tue Night Nurse
HN_5 Wed Night HeadNurse
HN_6 Wed Early Nurse
HN_6 Thu Early Nurse
HN_6 Fri Early HeadNurse
HN_7 Wed Early Nurse
HN_7 Thu Early HeadNurse
HN_7 Fri Late Nurse
NU_8 Mon Late Nurse
NU_8 Tue Late Caretaker
NU_8 Wed Late Caretaker
NU_8 Thu Late Caretaker
NU_9 Mon Night Nurse
NU_9 Tue Night Caretaker
NU_9 Wed Night Nurse
NU_9 Thu Night Caretaker
NU_9 Fri Night Nurse
NU_10 Wed Night Caretaker
NU_10 Thu Night Nurse
NU_10 Fri Night Nurse
NU_10 Sat Night Caretaker
NU_10 Sun Night Caretaker
NU_11 Mon Night Caretaker
NU_11 Tue Night Caretaker
NU_11 Fri Late Nurse
NU_11 Sat Late Caretaker
NU_11 Sun Late Nurse
NU_12 Mon Day Caretaker
NU_12 Tue Late Nurse
NU_12 Wed Late Nurse
NU_13 Fri Late Caretaker
NU_13 Sat Late Caretaker
NU_13 Sun Late Nurse
NU_14 Mon Late Caretaker
NU_14 Tue Late Nurse
NU_14 Wed Night Caretaker
NU_14 Thu Night Caretaker
NU_14 Sat Day Caretaker
NU_14 Sun Day Caretaker
NU_15 Tue Night Caretaker
NU_15 Wed Night Nurse
NU_15 Fri Day Nurse
NU_15 Sat Day Nurse
NU_16 Mon Early Nurse
NU_16 Tue Early Nurse
NU_16 Wed Day Nurse
NU_16 Fri Early Nurse
NU_16 Sat Early Nurse
NU_17 Mon Late Caretaker
NU_17 Wed Day Caretaker
NU_17 Thu Early Nurse
NU_17 Fri Early Nurse
NU_17 Sat Day Caretaker
NU_17 Sun Early Caretaker
NU_18 Mon Day Caretaker
NU_18 Tue Day Nurse
NU_18 Wed Late Nurse
NU_18 Fri Day Caretaker
NU_18 Sat Day Caretaker
NU_18 Sun Day Nurse
NU_19 Tue Day Nurse
NU_19 Wed Day Nurse
NU_19 Thu Day Nurse
NU_19 Fri Night Caretaker
NU_19 Sat Night Nurse
NU_20 Mon Early Nurse
NU_20 Tue Night Nurse
NU_20 Wed Night Nurse
NU_20 Thu Night Nurse
NU_20 Sun Day Nurse
NU_21 Mon Late Nurse
NU_21 Fri Night Nurse
NU_21 Sun Late Caretaker
NU_22 Tue Early Nurse
NU_22 Wed Day Nurse
NU_22 Thu Early Nurse
NU_22 Fri Day Nurse
NU_22 Sat Early Caretaker
NU_23 Mon Day Caretaker
NU_23 Tue Day Nurse
NU_23 Wed Early Nurse
NU_23 Sat Day Nurse
NU_23 Sun Day Caretaker
NU_24 Mon Early Nurse
NU_24 Tue Early Caretaker
NU_24 Wed Late Nurse
NU_24 Thu Late Nurse
NU_24 Sun Early Nurse
NU_25 Mon Day Nurse
NU_25 Tue Late Nurse
NU_25 Wed Late Nurse
NU_25 Fri Day Nurse
NU_25 Sat Late Caretaker
NU_26 Mon Late Caretaker
NU_26 Tue Night Caretaker
NU_26 Wed Night Caretaker
NU_26 Thu Night Nurse
NU_26 Sun Early Nurse
NU_27 Tue Early Nurse
NU_27 Wed Day Nurse
NU_27 Thu Day Caretaker
NU_27 Fri Day Nurse
NU_28 Wed Early Nurse
NU_28 Thu Day Caretaker
NU_29 Mon Day Nurse
NU_29 Tue Early Nurse
NU_29 Thu Late Nurse
NU_30 Tue Late Caretaker
NU_30 Wed Night Nurse
NU_30 Thu Night Caretaker
NU_30 Fri Night Caretaker
NU_31 Mon Night Nurse
NU_31 Tue Night Caretaker
NU_31 Fri Day Nurse
NU_32 Mon Late Nurse
NU_32 Tue Late Caretaker
NU_32 Thu Day Nurse
NU_32 Fri Late Nurse
NU_32 Sat Late Nurse
NU_32 Sun Late Caretaker
NU_33 Wed Early Caretaker
NU_33 Thu Day Caretaker
NU_33 Fri Day Nurse
NU_33 Sat Early Caretaker
NU_34 Tue Day Caretaker
NU_34 Wed Early Nurse
NU_34 Thu Early Nurse
NU_34 Fri Night Caretaker
NU_35 Thu Early Caretaker
NU_35 Sat Early Caretaker
NU_36 Mon Day Caretaker
NU_36 Sun Day Caretaker
NU_37 Mon Day Nurse
NU_37 Tue Day Nurse
NU_37 Wed Day Caretaker
NU_37 Thu Early Caretaker
NU_37 Sat Day Caretaker
NU_38 Mon Early Caretaker
NU_38 Tue Day Caretaker
NU_38 Wed Day Nurse
NU_38 Thu Late Caretaker
NU_39 Mon Late Caretaker
NU_39 Tue Late Nurse
NU_39 Thu Night Caretaker
NU_39 Fri Night Nurse
NU_39 Sat Night Nurse
NU_39 Sun Night Nurse
CT_40 Mon Day Caretaker
CT_40 Tue Day Caretaker
CT_40 Wed Day Caretaker
CT_40 Fri Early Caretaker
CT_40 Sat Day Caretaker
CT_40 Sun Day Caretaker
CT_41 Mon Early Caretaker
CT_41 Tue Early Caretaker
CT_41 Wed Early Caretaker
CT_41 Thu Late Caretaker
CT_41 Fri Late Caretaker
CT_41 Sat Night Caretaker
CT_42 Tue Night Caretaker
CT_42 Wed Night Caretaker
CT_42 Thu Night Caretaker
CT_42 Fri Night Caretaker
CT_43 Mon Day Caretaker
CT_43 Tue Early Caretaker
CT_43 Wed Day Caretaker
CT_43 Thu Night Caretaker
CT_43 Fri Night Caretaker
CT_44 Tue Early Caretaker
CT_44 Wed Late Caretaker
CT_44 Thu Late Caretaker
CT_44 Fri Late Caretaker
CT_44 Sat Late Caretaker
CT_45 Mon Night Caretaker
CT_45 Tue Night Caretaker
CT_45 Thu Day Caretaker
CT_45 Fri Day Caretaker
CT_45 Sat Early Caretaker
CT_45 Sun Early Caretaker
CT_46 Mon Late Caretaker
CT_46 Tue Late Caretaker
CT_46 Sat Early Caretaker
CT_46 Sun Early Caretaker
CT_47 Mon Night Caretaker
CT_47 Wed Late Caretaker
CT_47 Thu Late Caretaker
CT_47 Fri Late Caretaker
CT_47 Sun Early Caretaker
CT_48 Mon Day Caretaker
CT_48 Tue Day Caretaker
CT_48 Wed Day Caretaker
CT_48 Thu Night Caretaker
CT_48 Sun Night Caretaker
CT_49 Tue Day Caretaker
CT_49 Wed Early Caretaker
CT_49 Thu Day Caretaker
CT_49 Fri Late Caretaker
CT_50 Mon Day Caretaker
CT_50 Tue Late Caretaker
CT_50 Wed Late Caretaker
CT_50 Fri Early Caretaker
CT_50 Sat Late Caretaker
CT_51 Wed Late Caretaker
CT_51 Thu Late Caretaker
CT_51 Fri Late Caretaker
CT_52 Mon Early Caretaker
CT_52 Tue Early Caretaker
CT_52 Wed Early Caretaker
CT_52 Sat Day Caretaker
CT_52 Sun Early Caretaker
CT_53 Thu Early Caretaker
CT_53 Fri Early Caretaker
CT_53 Sat Day Caretaker
CT_54 Mon Early Caretaker
CT_54 Tue Early Caretaker
CT_54 Wed Day Caretaker
