SOLUTION
1 n110w4

ASSIGNMENTS = 379
HN_0 Mon Day Nurse
HN_0 Sat Day HeadNurse
HN_0 Sun Day Nurse
HN_1 Mon Day HeadNurse
HN_1 Tue Day Nurse
HN_1 Sun Late HeadNurse
HN_2 Thu Late Nurse
HN_2 Fri Late Nurse
HN_3 Wed Early HeadNurse
HN_3 Thu Early Nurse
HN_3 Fri Early Nurse
HN_4 Mon Late Nurse
HN_4 Tue Late HeadNurse
HN_5 Tue Day HeadNurse
HN_5 Wed Day Nurse
HN_5 Thu Day Nurse
HN_6 Wed Day HeadNurse
HN_6 Thu Day HeadNurse
HN_6 Fri Day HeadNurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early HeadNurse
HN_7 Mon Day Nurse
HN_7 Tue Day HeadNurse
HN_7 Wed Late HeadNurse
HN_7 Thu Late Nurse
HN_8 Tue Night Nurse
HN_8 Wed Night Nurse
HN_8 Thu Night HeadNurse
HN_8 Fri Night HeadNurse
HN_9 Mon Night Nurse
HN_9 Tue Night Nurse
HN_9 Sat Late HeadNurse
HN_9 Sun Late HeadNurse
HN_10 Wed Early Nurse
HN_10 Thu Early HeadNurse
HN_10 Fri Day Nurse
HN_10 Sat Day HeadNurse
HN_10 Sun Early Nurse
HN_11 Wed Late HeadNurse
HN_11 Thu Late HeadNurse
HN_12 Wed Late Nurse
HN_12 Thu Late Nurse
HN_12 Fri Late HeadNurse
HN_13 Mon Late HeadNurse
HN_13 Tue Late Nurse
HN_13 Wed Late Nurse
HN_14 Mon Late Nurse
HN_14 Tue Late Nurse
HN_14 Wed Late HeadNurse
HN_15 Mon Early Nurse
HN_15 Tue Early HeadNurse
HN_15 Wed Early HeadNurse
HN_15 Thu Early HeadNurse
HN_15 Fri Early HeadNurse
HN_16 Mon Late Nurse
HN_16 Tue Late Nurse
HN_16 Wed Night HeadNurse
HN_16 Thu Night Nurse
HN_16 Fri Night Nurse
HN_17 Wed Day HeadNurse
HN_17 Thu Day Nurse
HN_17 Fri Day Nurse
HN_18 Mon Night HeadNurse
HN_18 Tue Night Nurse
HN_18 Wed Night HeadNurse
HN_18 Thu Night HeadNurse
HN_18 Fri Night Nurse
HN_19 Mon Early HeadNurse
HN_19 Fri Night HeadNurse
HN_19 Sat Night Nurse
HN_19 Sun Night HeadNurse
NU_20 Thu Early Nurse
NU_20 Fri Early Nurse
NU_20 Sat Late Nurse
NU_20 Sun Late Nurse
NU_21 Mon Night Nurse
NU_21 Thu Early Nurse
NU_21 Fri Early Caretaker
NU_21 Sat Late Caretaker
NU_21 Sun Late Caretaker
NU_22 Mon Early Nurse
NU_22 Tue Early Nurse
NU_22 Wed Late Caretaker
NU_22 Thu Late Caretaker
NU_23 Mon Early Nurse
NU_23 Tue Early Nurse
NU_23 Wed Early Caretaker
NU_24 Tue Late Caretaker
NU_24 Wed Late Nurse
NU_24 Thu Late Caretaker
NU_24 Fri Late Nurse
NU_25 Mon Late Nurse
NU_25 Sat Early Nurse
NU_25 Sun Night Nurse
NU_26 Thu Day Nurse
NU_26 Fri Day Caretaker
NU_26 Sat Day Caretaker
NU_27 Thu Day Caretaker
NU_27 Fri Day Caretaker
NU_28 Thu Early Caretaker
NU_28 Fri Early Caretaker
NU_29 Mon Early Nurse
NU_29 Tue Day Caretaker
NU_29 Wed Day Caretaker
NU_30 Wed Early Caretaker
NU_30 Thu Early Caretaker
NU_30 Fri Early Caretaker
NU_31 Wed Night Caretaker
NU_31 Thu Night Nurse
NU_31 Fri Night Nurse
NU_32 Mon Day Caretaker
NU_32 Tue Day Nurse
NU_32 Wed Late Caretaker
NU_32 Thu Late Caretaker
NU_32 Fri Late Nurse
NU_33 Mon Night Caretaker
NU_33 Tue Night Caretaker
NU_33 Wed Night Nurse
NU_33 Thu Night Caretaker
NU_33 Fri Night Nurse
NU_34 Wed Day Caretaker
NU_34 Thu Day Caretaker
NU_35 Tue Day Caretaker
NU_35 Wed Day Nurse
NU_35 Thu Early Nurse
NU_35 Fri Early Caretaker
NU_36 Mon Day Caretaker
NU_36 Tue Day Nurse
NU_36 Wed Day Nurse
NU_37 Wed Early Nurse
NU_37 Thu Early Caretaker
NU_37 Fri Early Nurse
NU_38 Mon Early Caretaker
NU_38 Thu Day Nurse
NU_38 Fri Day Nurse
NU_38 Sat Day Nurse
NU_38 Sun Late Caretaker
NU_39 Mon Night Caretaker
NU_39 Tue Night Caretaker
NU_39 Wed Night Nurse
NU_39 Thu Night Nurse
CT_40 Mon Day Caretaker
CT_40 Tue Day Caretaker
CT_41 Mon Late Caretaker
CT_41 Tue Late Caretaker
CT_42 Mon Early Caretaker
CT_42 Tue Early Caretaker
CT_42 Wed Day Caretaker
CT_42 Thu Day Caretaker
CT_42 Fri Day Caretaker
CT_43 Mon Early Caretaker
CT_43 Tue Early Caretaker
CT_43 Wed Late Caretaker
CT_43 Thu Late Caretaker
CT_43 Fri Late Caretaker
CT_44 Mon Day Caretaker
CT_44 Tue Day Caretaker
CT_45 Thu Night Caretaker
CT_45 Fri Night Caretaker
CT_45 Sat Night Caretaker
CT_45 Sun Night Caretaker
CT_46 Fri Night Caretaker
CT_46 Sat Night Caretaker
CT_46 Sun Night Caretaker
CT_47 Mon Early Caretaker
CT_47 Tue Early Caretaker
CT_47 Wed Day Caretaker
CT_47 Thu Day Caretaker
CT_47 Fri Day Caretaker
CT_48 Tue Night Caretaker
CT_48 Wed Night Caretaker
CT_48 Thu Night Caretaker
CT_48 Fri Night Caretaker
CT_49 Mon Late Caretaker
CT_49 Thu Night Caretaker
CT_49 Fri Night Caretaker
CT_49 Sat Night Caretaker
CT_49 Sun Night Caretaker
CT_50 Mon Night Caretaker
CT_50 Tue Night Caretaker
CT_50 Wed Night Caretaker
CT_50 Thu Night Caretaker
CT_51 Mon Night Caretaker
CT_51 Tue Night Caretaker
CT_51 Wed Night Caretaker
CT_51 Thu Night Caretaker
CT_51 Fri Night Caretaker
CT_52 Wed Day Caretaker
CT_52 Thu Day Caretaker
CT_52 Fri Day Caretaker
CT_52 Sat Late Caretaker
CT_52 Sun Late Caretaker
CT_53 Mon Night Caretaker
CT_54 Wed Night Caretaker
CT_54 Thu Night Caretaker
CT_54 Fri Night Caretaker
CT_55 Mon Early Caretaker
CT_55 Tue Early Caretaker
CT_56 Mon Early Caretaker
CT_56 Tue Early Caretaker
CT_57 Tue Early Caretaker
CT_57 Wed Early Caretaker
CT_57 Thu Early Caretaker
CT_58 Mon Day Caretaker
CT_58 Tue Day Caretaker
CT_59 Tue Night Caretaker
CT_59 Wed Night Caretaker
CT_59 Thu Night Caretaker
CT_59 Fri Night Caretaker
CT_60 Mon Night Caretaker
CT_61 Mon Late Caretaker
CT_61 Tue Late Caretaker
CT_62 Mon Late Caretaker
CT_62 Tue Late Caretaker
CT_62 Wed Late Caretaker
CT_62 Sat Early Caretaker
CT_62 Sun Early Caretaker
CT_63 Wed Early Caretaker
CT_63 Thu Early Caretaker
CT_63 Fri Early Caretaker
CT_63 Sat Early Caretaker
CT_63 Sun Early Caretaker
CT_65 Mon Early Caretaker
CT_65 Tue Early Caretaker
CT_65 Wed Early Caretaker
CT_65 Thu Late Caretaker
CT_65 Fri Late Caretaker
CT_66 Mon Late Caretaker
CT_66 Tue Late Caretaker
CT_66 Wed Late Caretaker
CT_67 Wed Early Caretaker
CT_67 Thu Early Caretaker
CT_68 Fri Late Caretaker
CT_68 Sat Late Caretaker
CT_68 Sun Late Caretaker
CT_69 Sat Night Caretaker
CT_69 Sun Night Caretaker
CT_70 Fri Early Caretaker
CT_70 Sat Early Caretaker
CT_70 Sun Day Caretaker
CT_71 Fri Day Caretaker
CT_71 Sat Day Caretaker
CT_72 Tue Day Caretaker
CT_72 Wed Day Caretaker
CT_72 Sun Day Caretaker
CT_73 Mon Late Caretaker
CT_73 Tue Late Caretaker
CT_73 Sat Early Caretaker
CT_73 Sun Early Caretaker
CT_74 Mon Night Caretaker
CT_74 Tue Night Caretaker
CT_75 Tue Day Caretaker
CT_75 Wed Day Caretaker
CT_75 Thu Late Caretaker
CT_75 Fri Late Caretaker
CT_76 Wed Late Caretaker
CT_76 Thu Late Caretaker
CT_76 Fri Late Caretaker
CT_77 Mon Late Caretaker
CT_77 Wed Late Caretaker
CT_77 Thu Late Caretaker
CT_77 Fri Late Caretaker
CT_78 Mon Day Caretaker
CT_78 Thu Day Caretaker
CT_78 Fri Day Caretaker
CT_78 Sat Day Caretaker
CT_78 Sun Day Caretaker
CT_79 Thu Early Caretaker
CT_79 Fri Early Caretaker
TR_80 Mon Day Trainee
TR_80 Tue Day Trainee
TR_80 Wed Day Trainee
TR_80 Thu Day Trainee
TR_81 Mon Day Trainee
TR_82 Tue Early Trainee
TR_82 Wed Early Trainee
TR_82 Thu Early Trainee
TR_83 Mon Late Trainee
TR_83 Tue Late Trainee
TR_83 Sat Night Trainee
TR_83 Sun Night Trainee
TR_84 Tue Night Trainee
TR_84 Wed Night Trainee
TR_84 Thu Night Trainee
TR_84 Fri Night Trainee
TR_85 Mon Early Trainee
TR_85 Tue Early Trainee
TR_85 Wed Early Trainee
TR_85 Thu Early Trainee
TR_86 Wed Late Trainee
TR_86 Thu Late Trainee
TR_86 Fri Late Trainee
TR_87 Tue Late Trainee
TR_87 Wed Late Trainee
TR_87 Thu Late Trainee
TR_87 Fri Late Trainee
TR_88 Wed Late Trainee
TR_88 Thu Late Trainee
TR_88 Fri Night Trainee
TR_88 Sat Night Trainee
TR_88 Sun Night Trainee
TR_89 Wed Night Trainee
TR_89 Thu Night Trainee
TR_89 Fri Night Trainee
TR_90 Tue Day Trainee
TR_90 Wed Day Trainee
TR_90 Thu Early Trainee
TR_90 Fri Early Trainee
TR_91 Mon Night Trainee
TR_91 Tue Night Trainee
TR_91 Wed Night Trainee
TR_91 Thu Night Trainee
TR_91 Fri Night Trainee
TR_92 Fri Early Trainee
TR_92 Sat Early Trainee
TR_92 Sun Late Trainee
TR_93 Wed Early Trainee
TR_93 Thu Early Trainee
TR_93 Fri Early Trainee
TR_94 Mon Early Trainee
TR_94 Tue Early Trainee
TR_94 Wed Early Trainee
TR_94 Thu Early Trainee
TR_95 Mon Night Trainee
TR_95 Tue Night Trainee
TR_96 Mon Day Trainee
TR_96 Tue Day Trainee
TR_96 Wed Day Trainee
TR_96 Thu Day Trainee
TR_97 Wed Early Trainee
TR_97 Thu Early Trainee
TR_97 Fri Early Trainee
TR_98 Mon Night Trainee
TR_98 Tue Night Trainee
TR_98 Wed Night Trainee
TR_98 Thu Night Trainee
TR_99 Mon Night Trainee
TR_99 Tue Night Trainee
TR_99 Wed Night Trainee
TR_99 Thu Night Trainee
TR_100 Mon Night Trainee
TR_100 Thu Day Trainee
TR_100 Fri Day Trainee
TR_100 Sat Day Trainee
TR_100 Sun Day Trainee
TR_101 Mon Late Trainee
TR_101 Tue Late Trainee
TR_101 Thu Day Trainee
TR_101 Fri Day Trainee
TR_101 Sat Late Trainee
TR_101 Sun Late Trainee
TR_102 Mon Early Trainee
TR_102 Tue Early Trainee
TR_103 Mon Day Trainee
TR_103 Tue Late Trainee
TR_103 Wed Late Trainee
TR_104 Mon Late Trainee
TR_104 Thu Day Trainee
TR_104 Fri Day Trainee
TR_104 Sat Day Trainee
TR_104 Sun Early Trainee
TR_105 Mon Early Trainee
TR_105 Sat Early Trainee
TR_105 Sun Early Trainee
TR_106 Mon Early Trainee
TR_106 Tue Early Trainee
TR_106 Wed Late Trainee
TR_106 Thu Late Trainee
TR_107 Tue Day Trainee
TR_107 Wed Day Trainee
TR_107 Thu Late Trainee
TR_107 Fri Late Trainee
TR_108 Fri Day Trainee
TR_108 Sat Day Trainee
TR_108 Sun Early Trainee
TR_109 Tue Late Trainee
TR_109 Wed Late Trainee
TR_109 Thu Late Trainee
TR_109 Fri Late Trainee

