SOLUTION
1 n070w4

ASSIGNMENTS = 325
HN_0 Mon Day HeadNurse
HN_0 Tue Day Nurse
HN_0 Wed Late Nurse
HN_0 Sun Night Nurse
HN_1 Mon Late Nurse
HN_1 Thu Day Nurse
HN_1 Fri Day HeadNurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early Nurse
HN_2 Wed Night HeadNurse
HN_2 Thu Night Nurse
HN_2 Fri Night HeadNurse
HN_2 Sat Night Nurse
HN_3 Mon Night HeadNurse
HN_4 Tue Day HeadNurse
HN_4 Wed Day HeadNurse
HN_4 Thu Day HeadNurse
HN_4 Fri Late Nurse
HN_4 Sat Late HeadNurse
HN_4 Sun Night HeadNurse
HN_5 Mon Early Nurse
HN_5 Tue Early HeadNurse
HN_5 Wed Early Nurse
HN_5 Thu Night HeadNurse
HN_6 Mon Late Nurse
HN_6 Tue Late Nurse
HN_6 Wed Late Nurse
HN_6 Sat Early HeadNurse
HN_6 Sun Early HeadNurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night Nurse
HN_7 Fri Night Nurse
NU_8 Mon Night Nurse
NU_8 Tue Night Caretaker
NU_8 Wed Night Caretaker
NU_8 Thu Night Nurse
NU_8 Fri Night Nurse
NU_9 Mon Early Nurse
NU_9 Tue Early Caretaker
NU_9 Wed Night Nurse
NU_9 Thu Night Nurse
NU_9 Fri Night Caretaker
NU_10 Mon Early Nurse
NU_10 Tue Early Caretaker
NU_10 Wed Early Nurse
NU_10 Thu Early Nurse
NU_11 Mon Early Nurse
NU_11 Tue Early Caretaker
NU_11 Wed Early Caretaker
NU_11 Thu Day Caretaker
NU_11 Fri Day Nurse
NU_12 Mon Late Nurse
NU_12 Tue Night Caretaker
NU_12 Fri Day Nurse
NU_12 Sat Night Caretaker
NU_12 Sun Night Caretaker
NU_13 Tue Early Nurse
NU_13 Wed Early Caretaker
NU_13 Thu Early Caretaker
NU_13 Fri Early Caretaker
NU_13 Sat Early Caretaker
NU_13 Sun Early Nurse
NU_14 Mon Day Caretaker
NU_14 Tue Early Caretaker
NU_14 Wed Early Nurse
NU_14 Thu Late Nurse
NU_15 Mon Day Nurse
NU_15 Thu Early Nurse
NU_15 Fri Early Nurse
NU_16 Tue Late Caretaker
NU_16 Wed Night Nurse
NU_16 Fri Day Nurse
NU_16 Sun Early Nurse
NU_17 Mon Night Caretaker
NU_17 Fri Early Nurse
NU_17 Sat Early Nurse
NU_17 Sun Late Nurse
NU_18 Mon Early Caretaker
NU_18 Tue Early Nurse
NU_18 Thu Early Caretaker
NU_18 Fri Early Nurse
NU_18 Sat Early Caretaker
NU_18 Sun Late Caretaker
NU_19 Wed Day Nurse
NU_19 Thu Late Nurse
NU_19 Fri Night Nurse
NU_20 Mon Day Caretaker
NU_20 Tue Late Nurse
NU_20 Wed Late Caretaker
NU_20 Fri Day Caretaker
NU_20 Sat Day Caretaker
NU_20 Sun Early Nurse
NU_21 Tue Day Nurse
NU_21 Wed Day Nurse
NU_21 Thu Day Caretaker
NU_21 Fri Early Nurse
NU_22 Wed Day Caretaker
NU_22 Thu Early Caretaker
NU_22 Fri Early Nurse
NU_22 Sat Early Caretaker
NU_23 Mon Late Nurse
NU_23 Tue Late Nurse
NU_23 Sat Day Caretaker
NU_23 Sun Early Caretaker
NU_24 Mon Late Caretaker
NU_24 Tue Night Caretaker
NU_24 Wed Night Caretaker
NU_24 Fri Day Caretaker
NU_24 Sat Day Caretaker
NU_24 Sun Late Caretaker
NU_25 Mon Day Caretaker
NU_25 Wed Late Caretaker
NU_25 Thu Late Caretaker
NU_25 Fri Late Caretaker
NU_25 Sat Late Nurse
NU_26 Mon Day Nurse
NU_26 Tue Late Caretaker
NU_26 Wed Late Caretaker
NU_26 Thu Late Caretaker
NU_26 Fri Night Caretaker
NU_27 Tue Day Caretaker
NU_27 Wed Day Nurse
NU_27 Thu Day Caretaker
NU_27 Sat Early Nurse
NU_27 Sun Late Caretaker
NU_28 Mon Day Nurse
NU_28 Tue Night Nurse
NU_28 Thu Late Nurse
NU_28 Fri Late Nurse
NU_28 Sun Day Nurse
NU_29 Mon Late Caretaker
NU_29 Thu Early Nurse
NU_29 Fri Early Caretaker
NU_29 Sat Early Nurse
NU_29 Sun Night Caretaker
NU_30 Tue Day Nurse
NU_30 Wed Late Nurse
NU_30 Sat Day Nurse
NU_30 Sun Early Nurse
NU_31 Mon Night Nurse
NU_31 Wed Early Caretaker
NU_31 Thu Late Nurse
NU_31 Fri Night Caretaker
NU_31 Sat Night Nurse
NU_32 Mon Late Caretaker
NU_32 Tue Late Nurse
NU_32 Fri Late Caretaker
NU_32 Sat Night Caretaker
NU_32 Sun Night Nurse
NU_33 Mon Day Caretaker
NU_33 Tue Day Caretaker
NU_33 Wed Night Nurse
NU_33 Thu Night Caretaker
NU_33 Sun Early Caretaker
NU_34 Mon Night Nurse
NU_34 Tue Night Nurse
