SOLUTION
0 n070w4

ASSIGNMENTS = 343
HN_0 Mon Late Nurse
HN_0 Wed Late Nurse
HN_0 Thu Late Nurse
HN_0 Fri Night Nurse
HN_1 Mon Late HeadNurse
HN_1 Tue Night HeadNurse
HN_1 Thu Day Nurse
HN_1 Fri Day Nurse
HN_1 Sat Early HeadNurse
HN_1 Sun Early HeadNurse
HN_2 Mon Early HeadNurse
HN_2 Tue Early HeadNurse
HN_2 Wed Early HeadNurse
HN_3 Tue Late Nurse
HN_3 Wed Late HeadNurse
HN_3 Thu Late HeadNurse
HN_3 Fri Late Nurse
HN_3 Sat Night HeadNurse
HN_3 Sun Night HeadNurse
HN_4 Mon Early HeadNurse
HN_4 Tue Early Nurse
HN_4 Thu Early HeadNurse
HN_4 Fri Early HeadNurse
HN_4 Sat Early Nurse
HN_4 Sun Day HeadNurse
HN_5 Wed Day HeadNurse
HN_5 Thu Day Nurse
HN_5 Fri Late Nurse
HN_5 Sat Night Nurse
HN_6 Mon Day HeadNurse
HN_6 Tue Early Nurse
HN_6 Wed Early Nurse
HN_6 Thu Early Nurse
HN_6 Fri Late HeadNurse
HN_6 Sat Late HeadNurse
HN_6 Sun Late Nurse
HN_7 Mon Day HeadNurse
HN_7 Tue Day Nurse
HN_7 Wed Night HeadNurse
HN_7 Thu Night Nurse
HN_7 Fri Night HeadNurse
HN_7 Sun Day Nurse
NU_8 Tue Early Caretaker
NU_8 Wed Day Nurse
NU_8 Thu Early Caretaker
NU_8 Fri Early Caretaker
NU_8 Sat Late Nurse
NU_9 Mon Day Caretaker
NU_9 Tue Day Caretaker
NU_9 Wed Day Caretaker
NU_9 Thu Day Caretaker
NU_9 Fri Early Caretaker
NU_9 Sat Day Nurse
NU_10 Mon Day Caretaker
NU_10 Tue Night Nurse
NU_10 Sat Day Nurse
NU_10 Sun Early Caretaker
NU_11 Mon Night Nurse
NU_11 Wed Early Caretaker
NU_11 Thu Late Caretaker
NU_11 Sat Day Caretaker
NU_11 Sun Day Nurse
NU_12 Mon Day Caretaker
NU_12 Tue Day Caretaker
NU_12 Wed Day Nurse
NU_12 Thu Early Caretaker
NU_12 Fri Early Caretaker
NU_12 Sat Early Caretaker
NU_12 Sun Early Caretaker
NU_13 Mon Night Caretaker
NU_13 Wed Day Nurse
NU_13 Thu Early Nurse
NU_13 Fri Day Nurse
NU_13 Sat Night Nurse
NU_13 Sun Night Nurse
NU_14 Mon Early Caretaker
NU_14 Tue Night Caretaker
NU_14 Wed Night Nurse
NU_14 Sun Early Caretaker
NU_15 Tue Early Nurse
NU_15 Wed Day Caretaker
NU_15 Thu Day Nurse
NU_15 Fri Night Caretaker
NU_15 Sun Late Caretaker
NU_16 Mon Early Nurse
NU_16 Tue Day Caretaker
NU_16 Wed Day Caretaker
NU_16 Thu Late Nurse
NU_16 Sat Early Caretaker
NU_16 Sun Early Nurse
NU_17 Mon Day Caretaker
NU_17 Tue Night Nurse
NU_17 Wed Night Caretaker
NU_17 Fri Day Nurse
NU_17 Sat Day Caretaker
NU_17 Sun Early Caretaker
NU_18 Mon Night Caretaker
NU_18 Thu Day Nurse
NU_18 Fri Early Nurse
NU_18 Sat Early Nurse
NU_19 Wed Day Nurse
NU_19 Thu Late Caretaker
NU_19 Fri Late Nurse
NU_20 Mon Day Nurse
NU_20 Tue Early Caretaker
NU_20 Thu Early Caretaker
NU_20 Fri Late Caretaker
NU_20 Sat Late Caretaker
NU_20 Sun Late Caretaker
NU_21 Wed Night Nurse
NU_21 Sat Early Nurse
NU_21 Sun Day Caretaker
NU_22 Mon Late Nurse
NU_22 Thu Early Nurse
NU_22 Fri Early Nurse
NU_22 Sat Early Nurse
NU_23 Mon Night Caretaker
NU_23 Wed Early Nurse
NU_23 Thu Early Caretaker
NU_23 Fri Early Caretaker
NU_23 Sat Night Caretaker
NU_24 Mon Day Nurse
NU_24 Tue Day Nurse
